1.437,4.2414,2.2107,7.322,78.1123,-1841.693,3.3358,7.6592,0.4164,-1499.3078,173.7742,1.629,8.3157,4.5618,61.7091,1941.7975,
0.1404,7.9354,4.9469,1995.4281,-175.8792,4.5907,4.3826,8.1516,135.5852,-1743.2616,3.0428,3.0172,5.0726,-1998.0097,293.6177,1.2434,
6.498,0.7593,50.6602,1759.7548,-0.0293,3.383,5.4658,1699.9213,-108.8102,4.7078,7.0747,6.9266,26.9194,-1460.9564,3.109,6.4352,
6.4439,-1850.9732,14.3962,1.5064,1.3612,2.6691,81.5436,1879.2169,-0.2654,4.4734,2.2271,1630.8927,63.8117,4.5248,2.0382,4.4583,
34.4912,-1316.2705,2.932,6.6987,4.3186,-1894.8009,-106.4918,1.1801,3.8186,5.0964,-150.4032,1951.7216,-0.2768,4.2614,5.6073,1736.3114,
-369.5536,4.7698,3.0398,6.5287,-65.1248,-1899.3597,3.1492,6.7734,3.4757,-1742.0491,-53.1003,1.5643,1.1455,2.1518,-50.5806,1693.4579,
0.2763,6.1238,5.7263,1921.3874,2.7011,4.6649,5.7662,5.7557,-206.4667,-1555.0883,3.2233,5.3014,5.1423,-1799.3145,162.7162,1.5937,
7.2036,6.6374,161.7202,1905.4877,-0.1821,5.2946,5.4775,1775.6639,-202.9221,4.7792,4.5211,7.3828,-108.7021,-1930.1561,3.277,6.483,
5.7061,-1814.8709,34.5044,1.5184,6.2278,5.591,-0.1178,1836.8512,0.0431,2.4357,6.5645,1968.548,59.4954,4.719,4.9265,3.1166,
79.6305,-1862.8963,3.0983,5.3662,6.5982,-1959.6288,-53.5597,1.607,3.4876,6.4808,5.3109,1873.3729,-0.1584,5.1601,4.2083,1753.1861,
-15.7358,4.7855,6.8082,1.3923,-103.3887,-1895.0024,3.1677,4.7068,7.8838,-1507.3023,138.6267,1.5761,4.0877,3.2159,10.4085,1994.11,
0.0863,5.1877,3.0478,1831.7384,-297.4857,4.8562,4.5325,4.4678,-118.3287,-1718.9459,3.2881,2.7183,7.1206,-1720.8164,-124.4903,1.5418,
8.4337,3.8383,-381.3937,1761.9659,-0.028,7.5013,1.3496,1820.4583,-104.1787,4.6159,5.095,7.9192,160.5474,-1593.8896,3.2419,5.3311,
6.5781,-1998.0907,116.8105,1.8811,6.7623,3.6468,330.1268,1691.2051,-0.0404,6.8562,3.0659,1739.0477,-83.2415,4.619,5.1953,6.8804,
-54.7574,-1436.6837,3.3646,5.1786,7.3344,-1786.4288,103.6562,1.4751,6.2395,4.0347,279.2938,1983.7843,-0.0715,8.2779,3.4958,1733.0878,
-74.7637,4.6165,5.5001,8.5526,-27.8996,-1946.2225,3.3152,5.5172,6.2,-1669.2649,160.8264,1.3841,4.6098,3.7426,35.4688,1999.7914,
0.0685,5.7356,5.8245,1990.4095,-276.9316,4.902,6.045,3.3484,-209.0374,-1847.624,3.2063,7.4927,3.3745,-1806.6717,191.5259,1.4058,
2.1206,6.8101,170.6494,1763.9404,-0.4561,5.1449,6.823,1663.8008,82.3639,5.0142,6.7913,5.4863,-128.0245,-1650.2902,3.067,5.7667,
4.8594,-1758.3294,-45.2734,1.6555,5.4446,4.6111,-110.2362,1871.2705,0.1553,4.5204,7.9537,1962.956,81.0077,4.8712,6.221,4.4996,
-29.1928,-1619.5784,2.952,1.8895,6.9219,-1805.8113,256.7596,1.4752,5.9727,5.0949,86.9629,1783.3867,0.052,6.0713,7.8224,1556.0327,
-168.8427,4.544,5.6824,4.1861,-106.7402,-1809.0384,3.3477,6.5737,4.8701,-1812.9668,97.0575,1.8029,3.3177,4.6138,175.3318,1870.1503,
-0.0081,4.1189,4.9224,1694.7447,133.5313,4.7557,3.7328,5.8096,87.0277,-1997.3202,3.4546,5.3468,4.8861,-1569.3921,-39.0335,1.4641,
3.9804,5.9135,-384.5872,1820.5448,0.1098,5.9213,5.1707,1752.6329,-89.5935,4.6232,1.2148,4.0852,-14.5877,-1743.49,3.0979,5.524,
6.7944,-1696.5449,-69.0206,1.6212,4.5721,4.5616,-9.3685,1767.9467,0.1969,4.7314,3.2735,1890.7885,113.4772,4.7878,5.1417,3.877,
-91.5761,-1990.2282,3.1902,3.5922,6.6315,-1645.1404,24.5394,1.4848,5.0148,6.5503,75.9502,1739.8562,-0.0333,5.2359,5.2389,1615.7287,
180.1192,4.515,5.7973,5.1042,-153.9397,-1864.2858,2.9382,3.6649,4.4059,-1879.792,160.407,1.4241,3.4967,6.0166,376.2404,1611.0829,
-0.5431,6.0021,3.9258,1816.5926,341.7432,4.856,5.75,4.2672,29.8078,-1685.84,3.2595,4.4951,3.8079,-1872.6118,17.0561,1.5854,
3.6386,5.4558,-66.4388,1719.7833,0.23,5.8035,3.7628,1549.3407,-98.533,4.5753,4.1618,5.0761,-153.9695,-1885.695,3.2273,4.831,
5.6205,-1754.8558,-290.1652,1.6111,6.8062,3.0199,-244.9211,1836.3705,0.0911,4.8472,4.6215,1658.051,-279.3057,4.6988,4.8054,3.5327,
3.7823,-1613.371,3.1559,7.6492,5.8673,-1725.192,-87.4055,1.4627,4.46,4.5063,-54.885,1711.4318,0.0137,5.2357,4.5769,1745.7744,
69.3222,4.5544,3.6402,7.337,-36.4471,-1786.263,2.6827,4.6849,5.4223,-1813.7567,88.4018,1.6587,5.7796,6.6238,56.7164,1801.8279,
-0.0146,6.4323,8.428,1934.5067,-160.3262,4.6321,4.9704,4.1578,71.3605,-1887.3306,3.2409,4.3146,4.6379,-1918.5035,94.1904,1.6808,
7.6174,2.9136,210.3908,1780.3002,0.132,6.0926,5.4766,1893.5674,-254.5831,4.6079,3.2498,4.5947,-94.1177,-1816.3341,3.3193,6.0203,
4.6395,-1846.7933,61.617,1.5861,2.1546,4.8129,145.9105,1929.9133,-0.106,3.5479,1.4229,1942.3316,-15.7002,4.7391,6.0951,3.1497,
-85.0649,-1911.8961,3.2849,4.3601,5.5296,-1606.6519,-391.0917,1.7386,4.1875,7.6138,31.5016,1727.9189,0.3096,3.803,4.4675,1601.5859,
80.7587,4.4942,4.5261,4.9651,144.1397,-1848.4282,3.5874,7.0749,1.9143,-1753.6914,-87.1263,1.4042,4.3958,7.2162,146.1354,1929.6245,
0.0843,5.6558,5.5348,1909.2906,30.3315,4.6243,6.3502,6.9576,-200.1496,-1701.1175,2.9552,5.2718,3.9424,-1962.5278,-49.4333,1.2804,
4.5071,5.2075,-163.2342,1585.3982,-0.0678,4.4431,2.769,1811.1908,-96.8149,4.7875,7.1343,3.6431,0.4349,-1825.9991,3.2295,5.2319,
3.8146,-1953.0587,-27.0625,1.5669,5.5383,4.7387,215.8851,1723.688,-0.2811,2.4842,4.6468,1793.0137,-277.6112,4.6199,6.1628,5.4601,
119.9928,-1901.4989,3.0689,6.2359,4.5111,-1925.008,-89.3833,1.466,5.2652,7.8597,107.0751,1880.5612,-0.0998,6.3804,5.5365,1776.2846,
131.0226,4.6997,8.0952,4.6279,-64.6227,-1676.2221,3.1192,3.0287,6.3814,-1846.2287,19.7301,1.4547,3.6658,6.9978,-37.0302,1601.4473,
0.1842,5.4434,6.9923,1947.6637,162.0948,4.6373,5.3057,3.994,154.4618,-1507.2993,3.3046,3.8964,5.0175,-1908.9784,-117.782,1.6014,
8.215,5.6283,-52.142,1706.9464,-0.1849,6.9522,4.6229,1932.7677,-263.229,4.6539,2.935,4.2876,-29.7428,-1636.7429,3.4303,5.9135,
7.2482,-1727.3169,-63.4471,1.5136,6.1485,6.5165,47.4761,1709.1237,-0.0703,3.6623,5.1326,1793.9405,57.592,4.6416,4.5577,3.7086,
242.6787,-1986.8103,3.1641,4.4346,6.3094,-1713.8405,-92.0933,1.8737,5.5575,7.6331,-110.5449,1651.0379,0.1294,5.1143,6.0521,1724.45,
70.639,4.6962,4.65,6.3535,605.8258,-1741.9399,3.1926,5.8056,4.2978,-1569.9029,182.1053,1.557,4.9509,7.7185,-61.7379,1877.7784,
0.2296,5.2627,4.9897,1934.4371,196.6078,4.6145,4.3156,6.8596,-98.6751,-1749.4763,3.2452,3.9751,6.7585,-1985.7297,136.4049,1.58,
3.5238,5.8141,-21.0125,1763.6247,-0.0691,5.9554,3.0883,1589.6149,-346.8142,4.5288,6.5088,2.5642,38.9877,-1619.9113,3.1705,6.1619,
3.3837,-1715.0886,139.3149,1.3082,6.0892,4.5916,-102.3149,1862.7286,-0.2417,5.469,5.3494,1841.7676,208.4619,4.6202,4.5404,3.12,
-278.1283,-1453.5494,3.125,3.8124,6.1484,-1999.6464,10.6578,1.6849,3.5929,8.5376,-71.687,1695.055,0.0063,5.6206,4.3411,1812.3384,
7.7967,4.6363,7.2429,5.7413,336.451,-1999.4496,3.056,5.9534,3.0078,-1692.6079,25.5907,1.7086,4.3069,5.7766,-246.2419,1813.3582,
0.0495,3.3923,8.3013,1938.6855,-299.8224,4.6012,3.0646,5.6011,118.4081,-1635.7964,3.1273,7.1249,2.6738,-1911.2932,-143.6337,1.8396,
4.7177,5.9299,-141.1324,1835.6679,0.0233,6.6848,6.397,1956.8505,-223.344,4.8357,5.0764,5.573,52.9817,-1740.011,3.2249,3.5903,
7.455,-1526.3563,-122.6037,1.5125,3.7175,6.998,111.1085,1762.7255,-0.1225,4.1432,5.1178,1832.6622,135.3549,4.5251,0.1402,7.4972,
29.9342,-1992.6151,3.3757,4.6453,5.4632,-1912.0965,-124.3188,1.7536,7.7967,4.97,220.8431,1865.959,0.279,3.5653,7.5533,1815.7435,
-125.3459,4.6827,2.99,4.7811,-64.6628,-1835.9953,3.1694,7.406,3.4383,-1809.3289,-325.8365,1.3029,4.9115,9.1288,-80.5139,1723.2905,
0.0786,6.8831,4.9774,1796.4803,217.4679,4.927,3.5052,5.4129,-16.6161,-1830.4001,3.2933,1.2852,3.1444,-1804.6446,188.6396,1.5428,
5.9308,5.436,-129.7273,1765.0545,-0.023,5.5315,6.9563,1823.0594,-68.0505,4.5484,6.9717,1.4084,25.3227,-1735.1727,2.8813,7.2111,
6.8538,-1907.6915,-71.7636,1.373,2.3587,7.0125,-46.807,1832.3801,-0.0099,5.8963,4.675,1929.1146,223.4396,4.7314,5.3398,4.068,
-130.588,-1728.6253,3.3375,3.2656,5.006,-1872.5662,329.3313,1.3953,5.5069,3.9168,-28.8893,1882.7429,-0.4434,4.1403,4.8751,1846.0009,
-280.4811,4.8946,4.8437,4.2395,144.9263,-1777.0194,3.1695,3.0551,4.0845,-1934.3779,101.8074,1.5738,5.4509,6.4921,98.5243,1958.4954,
0.1111,4.417,8.1797,1900.0541,130.2638,4.4878,3.9217,6.3174,-68.9912,-1916.16,2.7407,5.4657,4.1016,-1917.818,-66.1948,1.4696,
1.6128,4.3822,-388.309,1868.5127,-0.1784,6.3131,8.1595,1847.9266,6.051,4.7986,5.9069,4.921,35.281,-1822.8696,3.1505,5.246,
7.093,-1879.1314,326.9555,1.6269,6.1012,4.255,-220.1141,1725.1045,-0.0789,4.3678,4.5291,1817.8619,-16.8572,4.4881,4.9737,4.1345,
-281.498,-1531.2088,2.9953,2.3162,6.0642,-1803.4908,-134.4335,1.4076,6.5733,3.8731,-145.3378,1647.9334,-0.0946,4.1246,7.7425,1915.5574,
-144.9123,4.5416,5.856,4.3526,-132.5724,-1739.0798,3.1013,2.7225,6.2402,-1643.2709,-125.5499,1.5199,3.1601,4.0332,-209.7443,1954.6791,
0.1786,2.9017,5.9732,1828.8125,92.7101,4.5557,5.6553,6.452,-70.3892,-1876.9952,3.1159,5.9704,5.1952,-1842.3659,-92.8342,1.6273,
5.0144,4.9053,-28.4055,1668.8945,-0.0416,6.171,3.9462,1841.1635,213.2346,4.5841,6.8765,3.9948,119.5375,-1632.5984,3.3031,4.7419,
6.3331,-1849.9959,-63.1282,1.4712,4.9279,4.8946,-102.9621,1759.2077,0.0699,2.9514,5.7289,1795.5054,115.5634,4.6376,4.6977,4.2203,
138.8408,-1988.2334,3.0619,5.7435,3.0137,-1542.2489,-58.448,1.2618,4.824,4.3379,71.6786,1717.3457,0.2447,6.2652,2.7651,1853.6402,
39.1032,5.1525,5.5003,5.1805,-235.3072,-1858.394,3.2146,4.9146,7.5948,-1657.2511,-16.8722,1.6998,4.5616,6.2373,-25.0257,1895.9234,
0.3933,4.0704,5.1751,1638.44,154.4189,4.8965,7.4564,5.1802,-64.3309,-1906.2772,3.1384,4.073,5.9819,-1728.5759,194.8894,1.6296,
6.2806,7.1907,66.1554,1767.6929,0.0128,6.0823,3.4762,1550.3486,-57.3422,4.5941,8.0462,5.828,83.8664,-1835.2677,3.2967,6.7766,
3.9651,-1486.7519,231.6486,1.7298,5.8015,4.0783,-325.6055,1732.3633,-0.2599,5.6821,7.55,1772.1937,46.5867,4.7145,6.4396,3.0535,
-115.2453,-1741.9922,3.1111,6.7762,4.3975,-1945.6195,203.3947,1.7169,4.3152,4.7291,-26.5289,1669.18,-0.1567,7.6307,4.8469,1607.4258,
136.5349,4.5785,3.8809,5.0762,168.6051,-1670.879,3.0633,4.7808,3.8835,-1820.0662,-57.5237,1.5246,4.5395,3.2244,-17.8835,1920.9123,
-0.0916,6.2667,5.4711,1594.431,-164.0288,4.8905,3.4778,2.0811,264.5073,-1653.7565,2.9492,6.4447,4.1174,-1874.7327,174.4375,1.8496,
4.0728,5.1099,-185.5078,1837.9116,-0.2122,3.9788,6.2813,1720.3441,-71.1044,4.4932,4.5723,3.806,-219.8669,-1626.7217,3.1814,5.3503,
6.6392,-1725.052,188.9236,1.4259,4.793,1.559,26.3388,1764.2426,0.1124,4.3671,4.3855,1503.266,102.3794,4.7082,6.015,2.5237,
22.8112,-1842.071,3.4565,1.8474,5.7066,-1730.0025,-21.1961,1.1904,3.6629,6.9918,49.5087,1534.5048,0.1572,4.4455,3.726,1975.4144,
135.4192,4.9691,3.7938,4.8286,-119.1255,-1888.0903,2.8143,3.1968,5.3653,-1684.4492,-274.0052,1.3499,4.8387,5.5136,268.8495,1831.0376,
0.0645,5.9157,6.8793,1747.9644,-250.7034,4.7259,5.6801,5.8494,-82.3158,-1681.713,3.0137,5.6663,4.4136,-1693.7197,-83.5363,1.5048,
5.9532,5.6152,-64.2393,1441.012,0.0573,8.487,3.3156,1857.265,139.3486,4.8786,4.7495,4.5438,-97.9721,-1972.2333,3.1513,5.8007,
3.2626,-1602.1261,56.3347,1.3546,4.2265,4.2014,-4.5088,1820.9314,0.0728,4.633,7.9352,1601.8831,-240.4371,4.6294,2.3253,5.6594,
-234.2951,-1921.1068,3.0993,4.5514,5.1171,-1617.3124,414.8386,1.4598,4.4321,2.598,-140.0245,1984.9573,-0.2054,4.0526,3.2974,1741.5846,
-252.0692,4.8769,4.3397,3.0556,149.6912,-1999.5831,3.3029,5.1241,7.3595,-1607.1748,-219.327,1.2195,5.0026,5.7341,79.9759,1633.4966,
-0.2678,6.0995,7.1131,1708.3879,255.4346,5.0415,6.0509,3.3318,-220.2547,-1708.4685,3.3294,4.8262,0.2908,-1841.8781,147.936,1.6957,
6.3158,3.3394,64.6544,1999.5797,0.368,5.6842,4.9141,1506.5692,160.3957,4.6458,5.1246,5.1592,110.9198,-1740.1493,3.1224,7.0343,
4.4027,-1668.7025,99.3431,1.7501,3.4784,6.9886,-130.1161,1789.1498,0.038,5.5858,5.1821,1988.4499,68.4838,4.7903,4.6608,4.8231,
132.5394,-1976.4378,2.7469,5.6308,4.3064,-1672.8332,-114.5486,1.547,4.5032,5.1833,93.1287,1956.5132,-0.0081,4.4526,3.0718,1827.5625,
-143.4484,4.8441,5.4206,2.7294,138.9225,-1853.2461,3.4895,5.1278,3.2934,-1576.7462,-164.3184,1.4896,6.085,5.7752,29.4154,1790.7774,
0.0289,3.3079,3.6762,1969.4654,-167.9585,4.6586,7.7592,3.7459,2.2407,-1930.3138,3.1467,5.9871,5.9727,-1922.7292,114.3297,1.5952,
5.9196,6.0782,88.1064,1902.0512,0.0715,3.9646,4.8455,1724.6623,29.3126,4.6522,3.616,3.3383,134.366,-1773.5622,3.1478,5.1029,
5.4352,-1597.8178,-258.0345,1.6136,3.5944,5.8294,18.0117,1907.1302,0.2131,4.899,3.1273,1785.066,-328.5082,4.9081,4.2815,4.1899,
114.2114,-1814.9738,3.2691,4.015,4.3783,-1769.5823,-44.2525,1.7367,3.9747,5.7796,144.8372,1673.322,-0.1334,1.1445,4.177,1759.5675,
-51.3043,4.6486,5.7361,3.81,-357.5236,-1720.7264,3.1011,5.3227,6.9842,-1924.2066,276.0628,1.6445,3.9036,5.7752,-145.0273,1596.7117,
-0.0637,5.2315,6.1716,1727.0181,139.791,4.6881,6.9849,7.3932,-62.085,-1835.7725,3.2158,6.0244,4.2434,-1801.0585,39.6467,1.3737,
6.4325,3.879,-18.6793,1651.9218,-0.0624,6.5676,5.1988,1650.7762,-29.67,4.6909,6.5842,6.9656,52.0319,-1897.2329,3.2782,3.4905,
2.9868,-1716.9094,154.9313,1.6057,5.7053,3.3965
